https://movie.douban.com/subject/5300054/,波西米亚狂想曲,2018,英国 美国,8.6,527333人评价
https://movie.douban.com/subject/27119724/,小丑,2019,美国 加拿大,8.7,892340人评价
https://movie.douban.com/subject/1438652/,无耻混蛋,2009,德国 美国,8.6,422910人评价
https://movie.douban.com/subject/1293964/,魂断蓝桥,1940,美国,8.8,247315人评价
https://movie.douban.com/subject/1428175/,血钻,2006,美国 德国 英国,8.7,333551人评价
https://movie.douban.com/subject/2222996/,步履不停,2008,日本,8.8,244084人评价
https://movie.douban.com/subject/1304141/,黑客帝国2：重装上阵,2003,美国,8.7,363389人评价
https://movie.douban.com/subject/25807345/,彗星来的那一夜,2013,美国 英国,8.5,488940人评价
https://movie.douban.com/subject/1300117/,千钧一发,1997,美国,8.8,249599人评价
https://movie.douban.com/subject/1419936/,战争之王,2005,法国 德国 美国,8.7,322132人评价
https://movie.douban.com/subject/1959877/,崖上的波妞,2008,日本,8.6,419561人评价
https://movie.douban.com/subject/1295865/,燃情岁月,1994,美国,8.8,258949人评价
https://movie.douban.com/subject/1308767/,谍影重重2,2004,美国 德国,8.7,316302人评价
https://movie.douban.com/subject/25934014/,爱乐之城,2016,美国,8.4,762896人评价
https://movie.douban.com/subject/3443389/,海洋,2009,法国 瑞士 西班牙 美国 阿联酋 摩纳哥,9.1,146761人评价
https://movie.douban.com/subject/1305690/,阿飞正传,1990,中国香港,8.5,448541人评价
https://movie.douban.com/subject/1304102/,谍影重重,2002,美国 德国 捷克,8.6,379668人评价
https://movie.douban.com/subject/1937946/,穿越时空的少女,2006,日本,8.6,346227人评价
https://movie.douban.com/subject/6874403/,再次出发之纽约遇见你,2013,美国,8.6,382431人评价
https://movie.douban.com/subject/1760622/,香水,2006,德国 法国 西班牙 美国 比利时,8.5,496504人评价
https://movie.douban.com/subject/2363506/,地球上的星星,2007,印度,8.9,185041人评价
https://movie.douban.com/subject/5908478/,我爱你,2011,韩国,9.1,148240人评价
https://movie.douban.com/subject/26614893/,完美陌生人,2016,意大利,8.5,480401人评价
https://movie.douban.com/subject/2213597/,朗读者,2008,美国 德国,8.6,418233人评价
https://movie.douban.com/subject/25864085/,火星救援,2015,英国 美国 匈牙利 约旦,8.5,631255人评价
https://movie.douban.com/subject/1291992/,末路狂花,1991,美国 英国 法国,8.8,201573人评价
https://movie.douban.com/subject/1307394/,千年女优,2001,日本,8.8,216667人评价
https://movie.douban.com/subject/25954475/,聚焦,2015,美国,8.8,248985人评价
https://movie.douban.com/subject/25921812/,驴得水,2016,中国大陆,8.3,830547人评价
https://movie.douban.com/subject/26393561/,小萝莉的猴神大叔,2015,印度,8.4,444024人评价
https://movie.douban.com/subject/2297265/,浪潮,2008,德国,8.7,245022人评价
